"sample_id","source_video_id","split"
"3zAyM2edy1g.004","3zAyM2edy1g","train"
"3ZwXifihvtA.000","3ZwXifihvtA","train"
"40rn4A64Bdk.001","40rn4A64Bdk","train"
"40rn4A64Bdk.003","40rn4A64Bdk","train"
"41NNb7cucVo.000","41NNb7cucVo","train"
"41NNb7cucVo.001","41NNb7cucVo","train"
"41NNb7cucVo.002","41NNb7cucVo","train"
"41NNb7cucVo.003","41NNb7cucVo","train"
"43tayteIFRk.005","43tayteIFRk","train"
"44rxmXiga90.001","44rxmXiga90","train"
"44rxmXiga90.002","44rxmXiga90","train"
"44rxmXiga90.003","44rxmXiga90","train"
"44rxmXiga90.004","44rxmXiga90","train"
"44rxmXiga90.005","44rxmXiga90","train"
"45SH4ohAH3M.000","45SH4ohAH3M","train"
"45SH4ohAH3M.001","45SH4ohAH3M","train"
"45SH4ohAH3M.005","45SH4ohAH3M","train"
"48S9_KZvzVw.001","48S9_KZvzVw","train"
"48S9_KZvzVw.003","48S9_KZvzVw","train"
"48S9_KZvzVw.004","48S9_KZvzVw","train"
"48S9_KZvzVw.005","48S9_KZvzVw","train"
"495hLlCEW64.001","495hLlCEW64","train"
"495hLlCEW64.002","495hLlCEW64","train"
"495hLlCEW64.003","495hLlCEW64","train"
"4a6-tNo-NDM.000","4a6-tNo-NDM","train"
"4bDOetaLvZs.001","4bDOetaLvZs","train"
"4bDOetaLvZs.004","4bDOetaLvZs","train"
"4bDOetaLvZs.005","4bDOetaLvZs","train"
"4CiR99jTzso.000","4CiR99jTzso","train"
"4CSV8L7aVik.000","4CSV8L7aVik","train"
"4fN-DKUzgWQ.001","4fN-DKUzgWQ","train"
"4fN-DKUzgWQ.005","4fN-DKUzgWQ","train"
"4F-WBGPXiqQ.001","4F-WBGPXiqQ","train"
"4ICb270oLpE.000","4ICb270oLpE","train"
"4ICb270oLpE.002","4ICb270oLpE","train"
"4JjpfL4y3XM.000","4JjpfL4y3XM","train"
"4JjpfL4y3XM.001","4JjpfL4y3XM","train"
"4JYmE9a21aI.002","4JYmE9a21aI","train"
"4JYmE9a21aI.004","4JYmE9a21aI","train"
"4KD3XCMsIBs.004","4KD3XCMsIBs","train"
"4kIHxR6s1L4.001","4kIHxR6s1L4","train"
"4kIHxR6s1L4.004","4kIHxR6s1L4","train"
"4kIHxR6s1L4.005","4kIHxR6s1L4","train"
"4lH5nLSwmoM.001","4lH5nLSwmoM","train"
"4lH5nLSwmoM.003","4lH5nLSwmoM","train"
"4lIbWq27O84.000","4lIbWq27O84","train"
"4lIbWq27O84.001","4lIbWq27O84","train"
"4lIbWq27O84.002","4lIbWq27O84","train"
"4lj66h4CXI8.002","4lj66h4CXI8","train"
"4lj66h4CXI8.003","4lj66h4CXI8","train"
"4lj66h4CXI8.005","4lj66h4CXI8","train"
"4lyKh2_xCDQ.003","4lyKh2_xCDQ","train"
"4lyKh2_xCDQ.004","4lyKh2_xCDQ","train"
"4LZJvOecyM8.001","4LZJvOecyM8","train"
"4LZJvOecyM8.002","4LZJvOecyM8","train"
"4LZJvOecyM8.005","4LZJvOecyM8","train"
"4nir0YtjHVs.001","4nir0YtjHVs","train"
"4nir0YtjHVs.002","4nir0YtjHVs","train"
"4nJLbAKgwfw.005","4nJLbAKgwfw","train"
"4NzqG0XwOWg.002","4NzqG0XwOWg","train"
"4NzqG0XwOWg.004","4NzqG0XwOWg","train"
"4Qr1BjZhnpg.003","4Qr1BjZhnpg","train"
"4QUgf0dHnKk.004","4QUgf0dHnKk","train"
"4QUgf0dHnKk.005","4QUgf0dHnKk","train"
"4RoZPrjRQZE.000","4RoZPrjRQZE","train"
"4sCa35TOxgs.001","4sCa35TOxgs","train"
"4T9UUWWRE94.000","4T9UUWWRE94","train"
"4T9UUWWRE94.003","4T9UUWWRE94","train"
"4TpJ1FT2w6Y.001","4TpJ1FT2w6Y","train"
"4TpJ1FT2w6Y.003","4TpJ1FT2w6Y","train"
"4TpJ1FT2w6Y.004","4TpJ1FT2w6Y","train"
"4TpJ1FT2w6Y.005","4TpJ1FT2w6Y","train"
"4V7doeEKsus.001","4V7doeEKsus","train"
"4V7doeEKsus.002","4V7doeEKsus","train"
"4vdJGgZpj4k.004","4vdJGgZpj4k","train"
"4vdJGgZpj4k.005","4vdJGgZpj4k","train"
"4vJ69g7gAH4.001","4vJ69g7gAH4","train"
"4VwcU0ROy5k.001","4VwcU0ROy5k","train"
"4VwcU0ROy5k.002","4VwcU0ROy5k","train"
"4VwcU0ROy5k.004","4VwcU0ROy5k","train"
"4xdT0Uedsro.000","4xdT0Uedsro","train"
"4xdT0Uedsro.002","4xdT0Uedsro","train"
"4XdZDodpzac.000","4XdZDodpzac","train"
"4XdZDodpzac.003","4XdZDodpzac","train"
"4yogPbHFQ9o.002","4yogPbHFQ9o","train"
"4yogPbHFQ9o.003","4yogPbHFQ9o","train"
"4yogPbHFQ9o.004","4yogPbHFQ9o","train"
"4yogPbHFQ9o.005","4yogPbHFQ9o","train"
"4zkY1SG-7xc.003","4zkY1SG-7xc","train"
"4ZlcaXadwlo.000","4ZlcaXadwlo","train"
"4ZlcaXadwlo.001","4ZlcaXadwlo","train"
"4ZlcaXadwlo.003","4ZlcaXadwlo","train"
"4ZlcaXadwlo.005","4ZlcaXadwlo","train"
"50gokPvvMs8.000","50gokPvvMs8","train"
"50gokPvvMs8.002","50gokPvvMs8","train"
"51hGkzvYP00.001","51hGkzvYP00","train"
"51KRxB3g7A8.000","51KRxB3g7A8","train"
"51z2rCqPqPE.003","51z2rCqPqPE","train"
"51z2rCqPqPE.005","51z2rCqPqPE","train"
"521sm7CTyfg.000","521sm7CTyfg","train"
"521sm7CTyfg.001","521sm7CTyfg","train"
"521sm7CTyfg.003","521sm7CTyfg","train"
"521sm7CTyfg.004","521sm7CTyfg","train"
"521sm7CTyfg.005","521sm7CTyfg","train"
"53gtUkC7IZM.001","53gtUkC7IZM","train"
"53QFyec0uN0.002","53QFyec0uN0","train"
"53QFyec0uN0.003","53QFyec0uN0","train"
"53srfuqv9LM.001","53srfuqv9LM","train"
"53srfuqv9LM.002","53srfuqv9LM","train"
"54JawR1x0II.001","54JawR1x0II","train"
"54JawR1x0II.002","54JawR1x0II","train"
"54K75EhiTEk.000","54K75EhiTEk","train"
"54K75EhiTEk.002","54K75EhiTEk","train"
"54K75EhiTEk.003","54K75EhiTEk","train"
"54K75EhiTEk.005","54K75EhiTEk","train"
"54TGLGvIm_8.001","54TGLGvIm_8","train"
"54TGLGvIm_8.002","54TGLGvIm_8","train"
"54TGLGvIm_8.003","54TGLGvIm_8","train"
"54TGLGvIm_8.004","54TGLGvIm_8","train"
"-55DRRMTppE.000","-55DRRMTppE","train"
"-55DRRMTppE.005","-55DRRMTppE","train"
"57o4odfqTs8.001","57o4odfqTs8","train"
"57o4odfqTs8.003","57o4odfqTs8","train"
"57RdMTGegww.000","57RdMTGegww","train"
"59Smv7wl--w.001","59Smv7wl--w","train"
"59Smv7wl--w.002","59Smv7wl--w","train"
"59Smv7wl--w.003","59Smv7wl--w","train"
"59Smv7wl--w.005","59Smv7wl--w","train"
"5Bgd2zgiT0Q.004","5Bgd2zgiT0Q","train"
"5bi_PM3XMEQ.005","5bi_PM3XMEQ","train"
"5BPGRteF64Y.001","5BPGRteF64Y","train"
"5BPGRteF64Y.002","5BPGRteF64Y","train"
"5BPGRteF64Y.005","5BPGRteF64Y","train"
"5CRqN54uejE.000","5CRqN54uejE","train"
"5CRqN54uejE.002","5CRqN54uejE","train"
"5CRqN54uejE.005","5CRqN54uejE","train"
"5Eez38v8TuU.000","5Eez38v8TuU","train"
"5Eez38v8TuU.003","5Eez38v8TuU","train"
"5Eez38v8TuU.005","5Eez38v8TuU","train"
"5f6s8cwA7WQ.001","5f6s8cwA7WQ","train"
"5f6s8cwA7WQ.002","5f6s8cwA7WQ","train"
"5f6s8cwA7WQ.004","5f6s8cwA7WQ","train"
"5f6s8cwA7WQ.005","5f6s8cwA7WQ","train"
"5ghk5950BhU.002","5ghk5950BhU","train"
"5ghk5950BhU.004","5ghk5950BhU","train"
"5ghk5950BhU.005","5ghk5950BhU","train"
"5gJsrcXQvrk.002","5gJsrcXQvrk","train"
"5h5Pajjc_xM.001","5h5Pajjc_xM","train"
"5hFRSHAis2E.003","5hFRSHAis2E","train"
"5hFRSHAis2E.005","5hFRSHAis2E","train"
"5IqtX-uq28E.001","5IqtX-uq28E","train"
"5IqtX-uq28E.002","5IqtX-uq28E","train"
"5kaqMZ7SB9w.002","5kaqMZ7SB9w","train"
"5KHOpRCxnwQ.005","5KHOpRCxnwQ","train"
"5Ku4_r_Yxsk.000","5Ku4_r_Yxsk","train"
"5Ku4_r_Yxsk.001","5Ku4_r_Yxsk","train"
"5kwoq4EZixQ.001","5kwoq4EZixQ","train"
"5kwoq4EZixQ.003","5kwoq4EZixQ","train"
"5kwoq4EZixQ.004","5kwoq4EZixQ","train"
"5kwoq4EZixQ.005","5kwoq4EZixQ","train"
"5kY-Iv6UkeU.003","5kY-Iv6UkeU","train"
"5Mc-mjLvvGU.000","5Mc-mjLvvGU","train"
"5Mc-mjLvvGU.003","5Mc-mjLvvGU","train"
"5-mwIFjOWZ4.000","5-mwIFjOWZ4","train"
"5PsD_NFMWpQ.000","5PsD_NFMWpQ","train"
"-5riMLK-PgU.001","-5riMLK-PgU","train"
"5T2PhH-OMds.000","5T2PhH-OMds","train"
"5T2PhH-OMds.001","5T2PhH-OMds","train"
"5T2PhH-OMds.003","5T2PhH-OMds","train"
"5TYuLy7JLj4.000","5TYuLy7JLj4","train"
"5U0xeSXEZOU.000","5U0xeSXEZOU","train"
"5U0xeSXEZOU.001","5U0xeSXEZOU","train"
"5U0xeSXEZOU.004","5U0xeSXEZOU","train"
"5U0xeSXEZOU.005","5U0xeSXEZOU","train"
"5uFZ-2kYGO0.000","5uFZ-2kYGO0","train"
"5VG1EgzvprE.000","5VG1EgzvprE","train"
"5VG1EgzvprE.005","5VG1EgzvprE","train"
"5Wfa94_5Psg.002","5Wfa94_5Psg","train"
"5Wfa94_5Psg.003","5Wfa94_5Psg","train"
"5Wfa94_5Psg.004","5Wfa94_5Psg","train"
"5Wmlo8Z5yVA.003","5Wmlo8Z5yVA","train"
"5wpoKhbt28c.001","5wpoKhbt28c","train"
"5wpoKhbt28c.004","5wpoKhbt28c","train"
"5xA8-Y5qgT0.000","5xA8-Y5qgT0","train"
"5xA8-Y5qgT0.001","5xA8-Y5qgT0","train"
"5xA8-Y5qgT0.003","5xA8-Y5qgT0","train"
"5xA8-Y5qgT0.004","5xA8-Y5qgT0","train"
"5z4G0biL9B4.000","5z4G0biL9B4","train"
"5z4G0biL9B4.003","5z4G0biL9B4","train"
"6-_1-vBNl_0.002","6-_1-vBNl_0","train"
"6-_1-vBNl_0.003","6-_1-vBNl_0","train"
"6-_1-vBNl_0.004","6-_1-vBNl_0","train"
"62ngcaBjRCY.005","62ngcaBjRCY","train"
"65xWDhgq1OE.004","65xWDhgq1OE","train"
"69BopbFc34U.000","69BopbFc34U","train"
"69BopbFc34U.001","69BopbFc34U","train"
"69BopbFc34U.004","69BopbFc34U","train"
"69EsTnCVCp0.003","69EsTnCVCp0","train"
"6CRet5sD6xI.003","6CRet5sD6xI","train"
"6e5BsNaQmTo.003","6e5BsNaQmTo","train"
"6EMgu2djYrU.001","6EMgu2djYrU","train"
"6EMgu2djYrU.002","6EMgu2djYrU","train"
"6EMgu2djYrU.004","6EMgu2djYrU","train"
"6EMgu2djYrU.005","6EMgu2djYrU","train"
"6ePyEPQp77Q.001","6ePyEPQp77Q","train"
"6ePyEPQp77Q.002","6ePyEPQp77Q","train"
"6ePyEPQp77Q.004","6ePyEPQp77Q","train"
"6ePyEPQp77Q.005","6ePyEPQp77Q","train"
"6h6kk-tPzmE.000","6h6kk-tPzmE","train"
"6IOtQTOyQRU.000","6IOtQTOyQRU","train"
"6IOtQTOyQRU.001","6IOtQTOyQRU","train"
"6JfSPPVUgIg.003","6JfSPPVUgIg","train"
"6JfSPPVUgIg.005","6JfSPPVUgIg","train"
"6k8RQViPUTc.000","6k8RQViPUTc","train"
"6KKNrufnL80.000","6KKNrufnL80","train"
"6LKbPUX03sY.000","6LKbPUX03sY","train"
"6LKbPUX03sY.003","6LKbPUX03sY","train"
"6LKbPUX03sY.005","6LKbPUX03sY","train"
"6N02tjYPLh8.000","6N02tjYPLh8","train"
"6N02tjYPLh8.001","6N02tjYPLh8","train"
"6N02tjYPLh8.005","6N02tjYPLh8","train"
"6nbxAP_ZKQQ.000","6nbxAP_ZKQQ","train"
"6nbxAP_ZKQQ.005","6nbxAP_ZKQQ","train"
"6NHEp_CF2jE.000","6NHEp_CF2jE","train"
"6NjuNY4LfQc.004","6NjuNY4LfQc","train"
"6nv6D2moFQw.002","6nv6D2moFQw","train"
"6nv6D2moFQw.003","6nv6D2moFQw","train"
"6nv6D2moFQw.005","6nv6D2moFQw","train"
"6-O-HJf6OZI.001","6-O-HJf6OZI","train"
"6-O-HJf6OZI.002","6-O-HJf6OZI","train"
"6-O-HJf6OZI.004","6-O-HJf6OZI","train"
"6-O-HJf6OZI.005","6-O-HJf6OZI","train"
"6oL9yyc9iJc.001","6oL9yyc9iJc","train"
"6oL9yyc9iJc.003","6oL9yyc9iJc","train"
"-6otZ7M-Mro.000","-6otZ7M-Mro","train"
"-6otZ7M-Mro.001","-6otZ7M-Mro","train"
"6RwVJK3husE.005","6RwVJK3husE","train"
"6SiutTvCDUw.000","6SiutTvCDUw","train"
"6SiutTvCDUw.001","6SiutTvCDUw","train"
"6tBnFWDqvJE.003","6tBnFWDqvJE","train"
"6TkMavTyimI.000","6TkMavTyimI","train"
"6TkMavTyimI.001","6TkMavTyimI","train"
"6TkMavTyimI.002","6TkMavTyimI","train"
"6TkMavTyimI.003","6TkMavTyimI","train"
"6TkMavTyimI.004","6TkMavTyimI","train"
"6TkMavTyimI.005","6TkMavTyimI","train"
"6tyhnIgNVs8.005","6tyhnIgNVs8","train"
"6uqXoPJSoPg.000","6uqXoPJSoPg","train"
"6uqXoPJSoPg.003","6uqXoPJSoPg","train"
"6uqXoPJSoPg.004","6uqXoPJSoPg","train"
"6uqXoPJSoPg.005","6uqXoPJSoPg","train"
"6V92xyqy0q4.000","6V92xyqy0q4","train"
"6V92xyqy0q4.001","6V92xyqy0q4","train"
"6waL_gUxtAM.000","6waL_gUxtAM","train"
"6waL_gUxtAM.004","6waL_gUxtAM","train"
"6wHQsN5g2RM.000","6wHQsN5g2RM","train"
"6wHQsN5g2RM.002","6wHQsN5g2RM","train"
"6wHQsN5g2RM.003","6wHQsN5g2RM","train"
"6wHQsN5g2RM.004","6wHQsN5g2RM","train"
"6wIEiqmuHOM.000","6wIEiqmuHOM","train"
"6WSr4IW6cNI.000","6WSr4IW6cNI","train"
"6WSr4IW6cNI.003","6WSr4IW6cNI","train"
"6xlHkQDHxbs.000","6xlHkQDHxbs","train"
"6zm71IHOCZA.000","6zm71IHOCZA","train"
"6zm71IHOCZA.001","6zm71IHOCZA","train"
"6zm71IHOCZA.002","6zm71IHOCZA","train"
"70FJFG-MISQ.004","70FJFG-MISQ","train"
"75XbCb7G8kw.001","75XbCb7G8kw","train"
"75XbCb7G8kw.002","75XbCb7G8kw","train"
"78zauTEQ-k8.000","78zauTEQ-k8","train"
"78zauTEQ-k8.001","78zauTEQ-k8","train"
"78zauTEQ-k8.004","78zauTEQ-k8","train"
"79xbT95IyKI.001","79xbT95IyKI","train"
"7b9DirXrkHo.002","7b9DirXrkHo","train"
"7b9DirXrkHo.003","7b9DirXrkHo","train"
"7BgScfRre5M.001","7BgScfRre5M","train"
"7BgScfRre5M.003","7BgScfRre5M","train"
"7BgScfRre5M.004","7BgScfRre5M","train"
"7FXs86Z98E0.002","7FXs86Z98E0","train"
"7GRC7XjGzX8.001","7GRC7XjGzX8","train"
"7GRC7XjGzX8.003","7GRC7XjGzX8","train"
"7gyJdWaLpmE.003","7gyJdWaLpmE","train"
"7gyJdWaLpmE.004","7gyJdWaLpmE","train"
"7I-B2bBL0K0.004","7I-B2bBL0K0","train"
"7IegDaeNlik.000","7IegDaeNlik","train"
"7IegDaeNlik.002","7IegDaeNlik","train"
"7IegDaeNlik.003","7IegDaeNlik","train"
"7IegDaeNlik.005","7IegDaeNlik","train"
"7Kn5VT9bB4I.001","7Kn5VT9bB4I","train"
"7kO7jYYUVWg.004","7kO7jYYUVWg","train"
"7LHmNEH65Pk.000","7LHmNEH65Pk","train"
"7LHmNEH65Pk.002","7LHmNEH65Pk","train"
"7LHmNEH65Pk.004","7LHmNEH65Pk","train"
"7LHmNEH65Pk.005","7LHmNEH65Pk","train"
"7MwZm3mhSA8.004","7MwZm3mhSA8","train"
"7nhJXn9PI0I.001","7nhJXn9PI0I","train"
"7nhJXn9PI0I.004","7nhJXn9PI0I","train"
"7nhJXn9PI0I.005","7nhJXn9PI0I","train"
"7nJPNkWZDOY.003","7nJPNkWZDOY","train"
"7P2F5Mk_Q1s.000","7P2F5Mk_Q1s","train"
"7P2F5Mk_Q1s.002","7P2F5Mk_Q1s","train"
"7pLWTfnOSIU.001","7pLWTfnOSIU","train"
"7pLWTfnOSIU.004","7pLWTfnOSIU","train"
"7pLYJKO75_c.001","7pLYJKO75_c","train"
"7PYAn9njCHI.001","7PYAn9njCHI","train"
"7PYAn9njCHI.004","7PYAn9njCHI","train"
"7QeVs-mXmcI.003","7QeVs-mXmcI","train"
"7qGYGbIg45c.002","7qGYGbIg45c","train"
"7qGYGbIg45c.004","7qGYGbIg45c","train"
"7qGYGbIg45c.005","7qGYGbIg45c","train"
"7RQbn7LM10I.000","7RQbn7LM10I","train"
"7rZF73nDGEY.003","7rZF73nDGEY","train"
"7s3itKIXww0.002","7s3itKIXww0","train"
"7tlMys6MZ34.000","7tlMys6MZ34","train"
"7tlMys6MZ34.001","7tlMys6MZ34","train"
"7tlMys6MZ34.003","7tlMys6MZ34","train"
"7tlMys6MZ34.004","7tlMys6MZ34","train"
"7tlMys6MZ34.005","7tlMys6MZ34","train"
"7TvOygqwNuE.000","7TvOygqwNuE","train"
"7UQt8QB3cQY.001","7UQt8QB3cQY","train"
"7UQt8QB3cQY.002","7UQt8QB3cQY","train"
"7UQt8QB3cQY.003","7UQt8QB3cQY","train"
"7UQt8QB3cQY.004","7UQt8QB3cQY","train"
"7vF5WLD1RxY.003","7vF5WLD1RxY","train"
"7Wr-fwmpRfw.001","7Wr-fwmpRfw","train"
"7Wr-fwmpRfw.003","7Wr-fwmpRfw","train"
"7wsksuXYoMY.000","7wsksuXYoMY","train"
"7wsksuXYoMY.001","7wsksuXYoMY","train"
"7wsksuXYoMY.002","7wsksuXYoMY","train"
"7wsksuXYoMY.004","7wsksuXYoMY","train"
"7wsksuXYoMY.005","7wsksuXYoMY","train"
"7Y3S4nfQHeo.001","7Y3S4nfQHeo","train"
"7Y3S4nfQHeo.002","7Y3S4nfQHeo","train"
"7Y3S4nfQHeo.005","7Y3S4nfQHeo","train"
"7Y4cUPFEt-4.000","7Y4cUPFEt-4","train"
"7Y4cUPFEt-4.002","7Y4cUPFEt-4","train"
"7Y4cUPFEt-4.005","7Y4cUPFEt-4","train"
"7ZnijRlK5-E.002","7ZnijRlK5-E","train"
"7ZnijRlK5-E.003","7ZnijRlK5-E","train"
"81f9t2HMNas.001","81f9t2HMNas","train"
"81f9t2HMNas.002","81f9t2HMNas","train"
"81f9t2HMNas.003","81f9t2HMNas","train"
"81f9t2HMNas.004","81f9t2HMNas","train"
"81f9t2HMNas.005","81f9t2HMNas","train"
"836kYlEs9GI.001","836kYlEs9GI","train"
"836kYlEs9GI.002","836kYlEs9GI","train"
"836kYlEs9GI.003","836kYlEs9GI","train"
"83cmR2fkyy8.002","83cmR2fkyy8","train"
"83cmR2fkyy8.004","83cmR2fkyy8","train"
"83cmR2fkyy8.005","83cmR2fkyy8","train"
"84emxO86qa8.001","84emxO86qa8","train"
"84emxO86qa8.002","84emxO86qa8","train"
"84emxO86qa8.005","84emxO86qa8","train"
"84Lz5a9yRZg.001","84Lz5a9yRZg","train"
"84Lz5a9yRZg.002","84Lz5a9yRZg","train"
"84Lz5a9yRZg.004","84Lz5a9yRZg","train"
"853IG69l2SE.000","853IG69l2SE","train"
"853IG69l2SE.003","853IG69l2SE","train"
"86HyqfDcAJM.001","86HyqfDcAJM","train"
"86upzmhvpXw.001","86upzmhvpXw","train"
"86upzmhvpXw.002","86upzmhvpXw","train"
"86upzmhvpXw.005","86upzmhvpXw","train"
"87r3cLkrw4A.002","87r3cLkrw4A","train"
"8aLr0vNobr4.000","8aLr0vNobr4","train"
"8aLr0vNobr4.001","8aLr0vNobr4","train"
"8aLr0vNobr4.004","8aLr0vNobr4","train"
"8AnIttmflwI.002","8AnIttmflwI","train"
"8aPfoJiDeBY.004","8aPfoJiDeBY","train"
"-8asrRvfJWA.003","-8asrRvfJWA","train"
"-8asrRvfJWA.004","-8asrRvfJWA","train"
"8AyIkT2Dg14.003","8AyIkT2Dg14","train"
"8BE-2l-RBjA.000","8BE-2l-RBjA","train"
"8BE-2l-RBjA.003","8BE-2l-RBjA","train"
"8bn3HZY76xU.000","8bn3HZY76xU","train"
"8bn3HZY76xU.001","8bn3HZY76xU","train"
"8bn3HZY76xU.004","8bn3HZY76xU","train"
"8Bt-vEroq6M.003","8Bt-vEroq6M","train"
"8Bt-vEroq6M.004","8Bt-vEroq6M","train"
"8c4_VDh2r5s.001","8c4_VDh2r5s","train"
"8cIuBkFoh0s.000","8cIuBkFoh0s","train"
"8dVcA5J1Dcw.000","8dVcA5J1Dcw","train"
"8e4nnel_x-M.001","8e4nnel_x-M","train"
"8e4nnel_x-M.005","8e4nnel_x-M","train"
"8eeZjC_bmtc.001","8eeZjC_bmtc","train"
"8eeZjC_bmtc.005","8eeZjC_bmtc","train"
"8g5jPiQ6XdA.001","8g5jPiQ6XdA","train"
"8g5jPiQ6XdA.003","8g5jPiQ6XdA","train"
"8g5jPiQ6XdA.004","8g5jPiQ6XdA","train"
"8GFElKeREfQ.000","8GFElKeREfQ","train"
"8GFElKeREfQ.005","8GFElKeREfQ","train"
"8gvBbE6iZNo.001","8gvBbE6iZNo","train"
"8gvBbE6iZNo.003","8gvBbE6iZNo","train"
"8gvBbE6iZNo.005","8gvBbE6iZNo","train"
"8hfhLOXpCNM.002","8hfhLOXpCNM","train"
"8hfhLOXpCNM.005","8hfhLOXpCNM","train"
"8hGOOynn3ZU.003","8hGOOynn3ZU","train"
"8hGOOynn3ZU.005","8hGOOynn3ZU","train"
"8HqEniErmmE.000","8HqEniErmmE","train"
"8hW6WfYBP18.001","8hW6WfYBP18","train"
"8hW6WfYBP18.005","8hW6WfYBP18","train"
"8i7H-uSCQcc.001","8i7H-uSCQcc","train"
"8i7H-uSCQcc.004","8i7H-uSCQcc","train"
"8KyS0FKbKfI.002","8KyS0FKbKfI","train"
"8lg8A_zFOmg.000","8lg8A_zFOmg","train"
"8mZZlnbmOYE.000","8mZZlnbmOYE","train"
"8mZZlnbmOYE.001","8mZZlnbmOYE","train"
"8mZZlnbmOYE.003","8mZZlnbmOYE","train"
"8mZZlnbmOYE.004","8mZZlnbmOYE","train"
"8n6G3V3-Tk8.002","8n6G3V3-Tk8","train"
"8n6G3V3-Tk8.005","8n6G3V3-Tk8","train"
"8narByy2B5g.000","8narByy2B5g","train"
"8narByy2B5g.001","8narByy2B5g","train"
"8narByy2B5g.004","8narByy2B5g","train"
"8OGiv7FetSQ.000","8OGiv7FetSQ","train"
"8OGiv7FetSQ.001","8OGiv7FetSQ","train"
"8OGiv7FetSQ.002","8OGiv7FetSQ","train"
"8OGiv7FetSQ.004","8OGiv7FetSQ","train"
"8-OKP1nf19E.000","8-OKP1nf19E","train"
"8-OKP1nf19E.001","8-OKP1nf19E","train"
"8-OKP1nf19E.005","8-OKP1nf19E","train"
"8pM3X-xsD4s.001","8pM3X-xsD4s","train"
"8PXQ_5tUv74.000","8PXQ_5tUv74","train"
"8PXQ_5tUv74.001","8PXQ_5tUv74","train"
"8PXQ_5tUv74.004","8PXQ_5tUv74","train"
"8PXQ_5tUv74.005","8PXQ_5tUv74","train"
"8py6SksNsZQ.001","8py6SksNsZQ","train"
"8py6SksNsZQ.002","8py6SksNsZQ","train"
"8py6SksNsZQ.003","8py6SksNsZQ","train"
"8py6SksNsZQ.005","8py6SksNsZQ","train"
"8qDKGnABATw.001","8qDKGnABATw","train"
"8qesctueAV0.000","8qesctueAV0","train"
"8qG1sMihtPA.000","8qG1sMihtPA","train"
"8qG1sMihtPA.003","8qG1sMihtPA","train"
"8qG1sMihtPA.004","8qG1sMihtPA","train"
"8QtlG5ujHyc.001","8QtlG5ujHyc","train"
"8RObWRnyuG0.001","8RObWRnyuG0","train"
"8RVJqjILSD0.000","8RVJqjILSD0","train"
"8RVJqjILSD0.001","8RVJqjILSD0","train"
"8RVJqjILSD0.003","8RVJqjILSD0","train"
"8toLcoDcGOY.001","8toLcoDcGOY","train"
"8toLcoDcGOY.003","8toLcoDcGOY","train"
"8waTw8jF1Ys.000","8waTw8jF1Ys","train"
"8XBprf4NyOg.001","8XBprf4NyOg","train"
"8XBprf4NyOg.002","8XBprf4NyOg","train"
"8XBprf4NyOg.004","8XBprf4NyOg","train"
"8XBprf4NyOg.005","8XBprf4NyOg","train"
"8xHdW7Zx_OY.000","8xHdW7Zx_OY","train"
"8xHdW7Zx_OY.001","8xHdW7Zx_OY","train"
"8XJCdulCPkM.003","8XJCdulCPkM","train"
"8XJCdulCPkM.004","8XJCdulCPkM","train"
"8XJCdulCPkM.005","8XJCdulCPkM","train"
"8yFYvQ_kxW8.000","8yFYvQ_kxW8","train"
"8yFYvQ_kxW8.001","8yFYvQ_kxW8","train"
"8yFYvQ_kxW8.003","8yFYvQ_kxW8","train"
"8yFYvQ_kxW8.005","8yFYvQ_kxW8","train"
"8Yo-27O0P38.003","8Yo-27O0P38","train"
"8YQKwMdiaAE.001","8YQKwMdiaAE","train"
"8YQKwMdiaAE.002","8YQKwMdiaAE","train"
"8Z6PrQdqffA.001","8Z6PrQdqffA","train"
"8Z6PrQdqffA.002","8Z6PrQdqffA","train"
"8Z6PrQdqffA.004","8Z6PrQdqffA","train"
"8Z6PrQdqffA.005","8Z6PrQdqffA","train"
"8ZHpqRJ39HA.002","8ZHpqRJ39HA","train"
"8ZHpqRJ39HA.003","8ZHpqRJ39HA","train"
"8ZHpqRJ39HA.004","8ZHpqRJ39HA","train"
"8ZHpqRJ39HA.005","8ZHpqRJ39HA","train"
"8z-WF2UNRb8.002","8z-WF2UNRb8","train"
"9_6auSk_wkY.000","9_6auSk_wkY","train"
"9_6auSk_wkY.004","9_6auSk_wkY","train"
"9_6auSk_wkY.005","9_6auSk_wkY","train"
"90p68AEmNMA.000","90p68AEmNMA","train"
"90p68AEmNMA.001","90p68AEmNMA","train"
"93XyRBd_HqU.002","93XyRBd_HqU","train"
"98fnGDVky00.000","98fnGDVky00","train"
"98fnGDVky00.001","98fnGDVky00","train"
"98fnGDVky00.002","98fnGDVky00","train"
"98fnGDVky00.003","98fnGDVky00","train"
"98fnGDVky00.004","98fnGDVky00","train"
"98fnGDVky00.005","98fnGDVky00","train"
"99OBSlFjLXI.000","99OBSlFjLXI","train"
"99OBSlFjLXI.002","99OBSlFjLXI","train"
"9a-3LrB7cDI.000","9a-3LrB7cDI","train"
"9a-3LrB7cDI.003","9a-3LrB7cDI","train"
"9a-3LrB7cDI.004","9a-3LrB7cDI","train"
"9a-3LrB7cDI.005","9a-3LrB7cDI","train"
"9AsxY-x-TjM.000","9AsxY-x-TjM","train"
"9AsxY-x-TjM.002","9AsxY-x-TjM","train"
"9AsxY-x-TjM.004","9AsxY-x-TjM","train"
